Created_Time,Tweet_text
Mon Jul 22 21:44:48 +0000 2019,"I am pleased to announce that a deal has been struck with Senate Majority Leader Mitch McConnell, Senate Minority L… https://t.co/hYFLp1Wb8s"
Mon Jul 22 14:48:26 +0000 2019,"The “Squad” is a very Racist group of troublemakers who are young, inexperienced, and not very smart. They are pull… https://t.co/W2uNC05KOs"
Mon Jul 22 14:32:50 +0000 2019,Going with First Lady to pay our respects to Justice Stevens. Leaving now!
Mon Jul 22 13:08:17 +0000 2019,The Report of Iran capturing CIA spies is totally false. Zero truth. Just more lies and propaganda (like their shot… https://t.co/6GD19cmzCe
Mon Jul 22 12:53:39 +0000 2019,Highly conflicted Robert Mueller should not be given another bite at the apple. In the end it will be bad for him a… https://t.co/UVKsmG6vLG
Mon Jul 22 12:38:52 +0000 2019,Fake News Equals the Enemy of the People!
Mon Jul 22 12:37:24 +0000 2019,The Mainstream Media is out of control. They constantly lie and cheat in order to get their Radical Left Democrat v… https://t.co/H8r4mRUnst
Mon Jul 22 12:31:46 +0000 2019,The Amazon Washington Post front page story yesterday was total Fake News. They said “Advisors wrote new talking po… https://t.co/u143RpgGUs
Mon Jul 22 12:05:12 +0000 2019,"It is far more costly for the Federal Reserve to cut deeper if the economy actually does, in the future, turn down!… https://t.co/SSp8SBXNeW"
Mon Jul 22 12:02:19 +0000 2019,"With almost no inflation, our Country is needlessly being forced to pay a MUCH higher interest rate than other coun… https://t.co/j4zVcuQBVX"
Mon Jul 22 02:55:00 +0000 2019,"Thank you very much for revealing the incredible facts, which the Fake News Media will never do! @SteveHiltonx… https://t.co/9EFtaomfKh"
Mon Jul 22 02:47:05 +0000 2019,https://t.co/2lPjfxOKq3
Mon Jul 22 02:16:15 +0000 2019,Senator Chuck Schumer has finally gone to the Southern Border with some Democrat Senators. This is a GREAT thing! N… https://t.co/lae9K2Ldcf
Sun Jul 21 20:33:29 +0000 2019,Congratulations to Bibi @Netanyahu on becoming the longest serving PM in the history of Israel. Under your leadersh… https://t.co/DHOUaqHRZW
Sun Jul 21 12:07:32 +0000 2019,I don’t believe the four Congresswomen are capable of loving our Country. They should apologize to America (and Isr… https://t.co/EFUvL4LQOa
Sun Jul 21 12:00:21 +0000 2019,MAKE AMERICA GREAT AGAIN!
Sun Jul 21 11:59:29 +0000 2019,Presidential Harassment!
Sun Jul 21 11:58:30 +0000 2019,"The Washington Post Story, about my speech in North Carolina and tweet, with its phony sources who do not exist, is… https://t.co/CLLclXuxDN"
Sun Jul 21 11:14:20 +0000 2019,"Big progress at the Border, but Dems in Congress must change the Immigration Laws for all to be good! End the Loopholes and much more."
Sun Jul 21 10:54:08 +0000 2019,The Great State of West Virginia is producing record setting numbers and doing really well. When I became President… https://t.co/PPAbojuStO
Sun Jul 21 10:40:30 +0000 2019,"I will help Angel Mom (and great woman) Mary Ann Mendoza with Twitter. I know Mary Ann from the beginning, and she… https://t.co/qJgZrQl7fD"
Sat Jul 20 22:56:23 +0000 2019,"Economic numbers reach an all time high, the best in our Country’s history. Great to be a part of something so good for so many!"
Sat Jul 20 14:03:27 +0000 2019,https://t.co/aG45A3Ugnp
Sat Jul 20 13:52:30 +0000 2019,Just had a very good call with @SwedishPM Stefan Löfven who assured me that American citizen A$AP Rocky will be tre… https://t.co/9YiyUPTj1I
Sat Jul 20 11:18:00 +0000 2019,You can add 10% or 15% to this number. Economy doing better than EVER before! https://t.co/o59vI5tzXn
Sat Jul 20 11:11:47 +0000 2019,Thank you Bill. Very nice! https://t.co/hTnGiOh6T1
Sat Jul 20 10:57:24 +0000 2019,"As you can see, I did nothing to lead people on, nor was I particularly happy with their chant. Just a very big and… https://t.co/A8wXOVSvsx"
Sat Jul 20 10:41:20 +0000 2019,"With the incompetent Mayor of London, you will never have safe streets! https://t.co/pJqL1NjyvA"
Fri Jul 19 20:01:47 +0000 2019,Just spoke to @KanyeWest about his friend A$AP Rocky’s incarceration. I will be calling the very talented Prime Min… https://t.co/NbKHYs2QUX
Fri Jul 19 14:47:01 +0000 2019,Thank you! #MAGA2020 https://t.co/6G2TinCpWT
Fri Jul 19 13:42:16 +0000 2019,....Fed: There is almost no inflation!
Fri Jul 19 13:38:21 +0000 2019,I like New York Fed President John Williams first statement much better than his second. His first statement is 100… https://t.co/zR7KIy2Z6r
Fri Jul 19 12:43:05 +0000 2019,"Because of the faulty thought process we have going for us at the Federal Reserve, we pay much higher interest rate… https://t.co/vufptVrS14"
Fri Jul 19 12:34:51 +0000 2019,"Thomas “the Chin” Friedman, a weak and pathetic sort of guy, writes columns for The New York Times in between round… https://t.co/DVIv3LAFwF"
Fri Jul 19 12:16:21 +0000 2019,It is amazing how the Fake News Media became “crazed” over the chant “send her back” by a packed Arena (a record) c… https://t.co/iBaECLN3hS
Fri Jul 19 11:35:55 +0000 2019,"Great new book, “Justice On Trial, The Kavanaugh Confirmation and the Future of the Supreme Court.” Fantastic job b… https://t.co/DBGvN5zOYz"
Fri Jul 19 02:54:27 +0000 2019,https://t.co/D7H1Wr1LHy
Fri Jul 19 00:22:45 +0000 2019,I am pleased to announce that it is my intention to nominate Gene Scalia as the new Secretary of Labor. Gene has le… https://t.co/iYXF7BTm8Y
Thu Jul 18 22:14:12 +0000 2019,"Today, @FLOTUS Melania and I were honored to welcome members of Team USA to the @WhiteHouse for a great celebration… https://t.co/O9wwZrP8a8"
Thu Jul 18 21:33:36 +0000 2019,"This should have been taken care of years ago, the Trump Administration is taking care of these thugs now!
https://t.co/ulqagIAtxI"
Thu Jul 18 20:35:19 +0000 2019,"Today, on behalf of the American people, I received an American flag that flew aboard a ship carrying the first wav… https://t.co/bZ5ghgOxmF"
Thu Jul 18 20:13:32 +0000 2019,"I want to apprise everyone of an incident in the Strait of Hormuz today, involving #USSBoxer, a U.S. Navy amphibiou… https://t.co/P49VERsayu"
Thu Jul 18 15:10:20 +0000 2019,"Most of the MS-13 Gang members indicted &amp; arrested in L.A. were illegal aliens, 19 of 22. They are said to have kil… https://t.co/63725T5kY4"
Thu Jul 18 14:54:15 +0000 2019,"A lot of bad things are happening in Puerto Rico. The Governor is under siege, the Mayor of San Juan is a despicabl… https://t.co/DtdQFiNoZx"
Thu Jul 18 03:51:19 +0000 2019,"Just returned to the White House from the Great State of North Carolina. What a crowd, and what great people. The e… https://t.co/1JBzcvWiLe"
Thu Jul 18 01:42:43 +0000 2019,"The Republican Party is the Party for ALL Americans. We are the Party of the American Worker, the American Family &amp;… https://t.co/Pb8QmQOqMn"
Thu Jul 18 01:15:36 +0000 2019,"Together, we will continue unleashing the power of American enterprise, so every American can know the dignity of w… https://t.co/Lm28Ljwh5i"
Thu Jul 18 01:05:59 +0000 2019,"THANK YOU Greenville, North Carolina! #MAGA2020 https://t.co/3ou3JzHsQX"
Wed Jul 17 22:24:50 +0000 2019,"The United States House of Representatives has just overwhelmingly voted to kill the Resolution on Impeachment, 332… https://t.co/2rhYOwYzp4"
Wed Jul 17 19:35:14 +0000 2019,"See you tonight, North Carolina! #MAGA2020 https://t.co/rqOwEkTtqQ"
Wed Jul 17 16:18:53 +0000 2019,GOD BLESS THE USA🇺🇸 https://t.co/w6FenobnlR
Wed Jul 17 14:30:20 +0000 2019,"New Poll: The Rasmussen Poll, one of the most accurate in predicting the 2016 Election, has just announced that “Tr… https://t.co/e3gEj3Su0h"
Wed Jul 17 14:16:05 +0000 2019,"After a ten year search, the so-called “mastermind” of the Mumbai Terror attacks has been arrested in Pakistan. Gre… https://t.co/XoxP9gak3j"
Wed Jul 17 12:46:13 +0000 2019,"Big Rally tonight in Greenville, North Carolina. Lots of great things to tell you about, including the fact that ou… https://t.co/UWb4OOo6Dx"
Wed Jul 17 11:20:26 +0000 2019,"The Democrats in Congress are getting nothing done, not on drug pricing, not on immigration, not on infrastructure,… https://t.co/Up7YILcEvq"
Wed Jul 17 11:18:20 +0000 2019,"“In America, if you hate our Country, you are free to leave. The simple fact of the matter is, the four Congresswom… https://t.co/LCXtLlpsvn"
Wed Jul 17 03:05:41 +0000 2019,So great to see how unified the Republican Party was on today’s vote concerning statements I made about four Democr… https://t.co/PxFy8wPIGG
Tue Jul 16 22:05:30 +0000 2019,"Yesterday, it was my great honor to host our third annual Made in America Showcase at the @WhiteHouse.... https://t.co/mBha7Qprr9"
Tue Jul 16 21:44:04 +0000 2019,"Looking forward to tomorrow night’s rally in Greenville, North Carolina at 7:00 P.M. Eastern! https://t.co/oXRgDvjacc"
Tue Jul 16 15:11:46 +0000 2019,"Kevin McCarthy @GOPLeader, “The President’s Tweets were not Racist. The controversy over the tweets is ALL POLITICS… https://t.co/FLZRSiUqNc"
Tue Jul 16 13:59:42 +0000 2019,Those Tweets were NOT Racist. I don’t have a Racist bone in my body! The so-called vote to be taken is a Democrat c… https://t.co/jAGPz1saBI
Tue Jul 16 12:17:50 +0000 2019,"Our Country is Free, Beautiful and Very Successful. If you hate our Country, or if you are not happy here, you can leave!"
Tue Jul 16 12:00:49 +0000 2019,"If you come after the President, the Country, the Flag - he’s going to defend himself. What the squad doesn’t like… https://t.co/Zq8pGewq31"
Tue Jul 16 11:46:09 +0000 2019,“Billionaire Tech Investor Peter Thiel believes Google should be investigated for treason. He accuses Google of wor… https://t.co/OXOb83lfoB
Tue Jul 16 11:20:42 +0000 2019,"The Democrat Congresswomen have been spewing some of the most vile, hateful, and disgusting things ever said by a p… https://t.co/D5wtHor4lB"
Tue Jul 16 02:03:14 +0000 2019,“The best economy in our lifetime!” @IngrahamAngle
Mon Jul 15 21:56:27 +0000 2019,MAKE AMERICA GREAT AGAIN!
Mon Jul 15 21:43:10 +0000 2019,"The Obama Administration built the Cages, not the Trump Administration! DEMOCRATS MUST GIVE US THE VOTES TO CHANGE BAD IMMIGRATION LAWS."
Mon Jul 15 21:26:47 +0000 2019,"The Dems were trying to distance themselves from the four “progressives,” but now they are forced to embrace them.… https://t.co/5LO2uugHp0"
Mon Jul 15 21:08:24 +0000 2019,"We will never be a Socialist or Communist Country. IF YOU ARE NOT HAPPY HERE, YOU CAN LEAVE! It is your choice, and… https://t.co/ShbHZSmpLw"
Mon Jul 15 14:49:18 +0000 2019,"Here we go with the Fake Polls. Just like what happened with the Election against Crooked Hillary Clinton. ABC, NBC… https://t.co/F4Zf2gEI8E"
Mon Jul 15 13:58:07 +0000 2019,"“We all know that AOC and this crowd are a bunch of Communists, they hate Israel, they hate our own Country, they’r… https://t.co/Htq3Dsm5TZ"
Mon Jul 15 11:42:25 +0000 2019,If Democrats want to unite around the foul language &amp; racist hatred spewed from the mouths and actions of these ver… https://t.co/GAtawnjE9d
Mon Jul 15 10:54:29 +0000 2019,"When will the Radical Left Congresswomen apologize to our Country, the people of Israel and even to the Office of t… https://t.co/xCPlEhKpLj"
Mon Jul 15 10:43:19 +0000 2019,China’s 2nd Quarter growth is the slowest it has been in more than 27 years. The United States Tariffs are having a… https://t.co/tJ6p3s3zF3
Mon Jul 15 02:17:10 +0000 2019,"We are doing great Economically as a Country, Number One, despite the Fed’s antiquated policy on rates and tightening. Much room to grow!"
Mon Jul 15 00:02:20 +0000 2019,"So sad to see the Democrats sticking up for people who speak so badly of our Country and who, in addition, hate Isr… https://t.co/cBsB3XZcUf"
Sun Jul 14 18:31:00 +0000 2019,"Think what it would be without the 3 year Witch Hunt and Fake News Media, in partnership with the Democrats! https://t.co/KBtl7wde0F"
Sun Jul 14 16:03:19 +0000 2019,https://t.co/YaiCXrxYQq
Sun Jul 14 13:45:45 +0000 2019,"Friday’s tour showed vividly, to politicians and the media, how well run and clean the children’s detention centers… https://t.co/wS6i8qileI"
Sun Jul 14 12:39:16 +0000 2019,"Thank you, so nice, but we are getting it done anyway! https://t.co/w2fhJK6FmF"
Sun Jul 14 12:27:52 +0000 2019,"So interesting to see “Progressive” Democrat Congresswomen, who originally came from countries whose governments ar… https://t.co/W7GAYLJ5Ki"
Sun Jul 14 11:29:57 +0000 2019,A big risk of major flooding in large parts of Louisiana and all across the Gulf Coast. Please be very careful!
Sat Jul 13 21:21:18 +0000 2019,"94% Approval Rating in the Republican Party, an all time high. Ronald Reagan was 87%. Thank you!"
Sat Jul 13 21:19:21 +0000 2019,"House Minority Leader Kevin McCarthy is a far superior leader than was Lame Duck Speaker Paul Ryan. Tougher, smarte… https://t.co/4j8rVuEGcq"
Sat Jul 13 12:20:51 +0000 2019,This is one of the most horrible abuses of all. Those texts between gaga lovers would have told the whole story. Il… https://t.co/HDIw6kmC1w
Sat Jul 13 11:56:33 +0000 2019,"Andy McCabe is a major sleazebag. Among many other things, he took massive amounts of money from Crooked Hillary re… https://t.co/Hd6UKQ8qGr"
Sat Jul 13 04:22:51 +0000 2019,“MUELLER’S PARTISAN WITCH HUNT!” https://t.co/XTD5f5ZOz2
Sat Jul 13 04:10:41 +0000 2019,"""EXPOSING THE REAL 2016 ELECTION SCANDAL!"" https://t.co/WUNOSKZC6T"
Sat Jul 13 03:51:38 +0000 2019,"""BOOMERANG OF JUSTICE"" @SeanHannity https://t.co/MUbkCXRpfM"
Sat Jul 13 03:39:59 +0000 2019,Just returned to the beautiful @WhiteHouse after a great day in Wisconsin and Ohio! https://t.co/WVp3KeKg8h
Sat Jul 13 01:13:22 +0000 2019,Leaving the Great State of Ohio! https://t.co/WTLC1fFzWl
Fri Jul 12 22:47:28 +0000 2019,"The DOW, S&amp;P 500, and NASDAQ all close the week at a new record high! https://t.co/wPJiM8n7m2"
Fri Jul 12 20:35:42 +0000 2019,"Tennessee loving Bill Hagerty, who was my Tennessee Victoy Chair and is now the very outstanding Ambassador to Japa… https://t.co/5x1dVlydPn"
Fri Jul 12 20:29:21 +0000 2019,I am thrilled to be back in the Great State of Wisconsin with the extraordinary men &amp; women of Derco Aerospace! We… https://t.co/aysfODs1N5
Fri Jul 12 16:21:18 +0000 2019,We have a GREAT TEAM in Pennsylvania! I’m proud to say that our good friends Lawrence Tabas &amp; Bernadette “Bernie” C… https://t.co/FcgY2aQT9Q
Fri Jul 12 14:55:45 +0000 2019,Alex Acosta informed me this morning that he felt the constant drumbeat of press about a prosecution which took pla… https://t.co/UktqH53cgj
Fri Jul 12 13:01:52 +0000 2019,"Wow, @CNN RATINGS HAVE CRASHED. LOST ALL CREDIBILITY!"
Fri Jul 12 12:54:39 +0000 2019,Great job by Rush Limbaugh on @foxandfriends!
Fri Jul 12 12:48:02 +0000 2019,When you are the big “piggy bank” that other countries have been ripping off for years (to a level that is not to b… https://t.co/YttIDsCfft
Fri Jul 12 12:00:39 +0000 2019,The Great Rush Limbaugh will be on @foxandfriends at 8:30 A.M. Enjoy!
Fri Jul 12 11:53:28 +0000 2019,Thank you Lara and Jessie Jane! https://t.co/FPNhslghzd
Fri Jul 12 03:40:53 +0000 2019,Interesting! https://t.co/Ttwa6mymGr
Fri Jul 12 03:14:27 +0000 2019,Thank you! https://t.co/0EFV8qa9a3
Fri Jul 12 03:10:41 +0000 2019,"Paul Ryan, the failed V.P. candidate &amp; former Speaker of the House, whose record of achievement was atrocious (exce… https://t.co/Qr5z0lqOSl"
Fri Jul 12 02:29:41 +0000 2019,Do you believe this kind of bravery? Amazing drug seizure. WATCH! https://t.co/M1KKBFic4A
Fri Jul 12 00:37:17 +0000 2019,#SocialMediaSummit @WhiteHouse https://t.co/Z7tlvC3QUN
Fri Jul 12 00:31:09 +0000 2019,Each of you is fulfilling a vital role in our nation – you are challenging the media gatekeepers and the corporate… https://t.co/glajEQiNCy
Fri Jul 12 00:15:22 +0000 2019,"I am not a fan of Bitcoin and other Cryptocurrencies, which are not money, and whose value is highly volatile and b… https://t.co/0omEhZAtvw"
Thu Jul 11 23:57:02 +0000 2019,To everyone on the Gulf Coast: As you make preparations to protect your homes &amp; loved ones from flooding &amp; the comi… https://t.co/hRiPKqFUVy
